LECROYWP725Zi-A,67858,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:25:09,0                 
Time,Ampl
-3.6058e-009,-0.0107228
-3.5558e-009,-0.00912753
-3.5058e-009,-4.16149e-005
-3.4558e-009,0.00869751
-3.4058e-009,0.0143849
-3.3558e-009,0.0098766
-3.3058e-009,0.00356501
-3.2558e-009,0.00398116
-3.2058e-009,0.0105702
-3.1558e-009,0.0179915
-3.1058e-009,0.0176447
-3.0558e-009,0.0102927
-3.0058e-009,0.00828136
-2.9558e-009,0.0107783
-2.9058e-009,0.00654741
-2.8558e-009,0.00384244
-2.8058e-009,0.00585383
-2.7558e-009,0.00626998
-2.7058e-009,0.00890558
-2.6558e-009,0.0107783
-2.6058e-009,0.00356501
-2.5558e-009,-0.00142878
-2.5058e-009,0.00016646
-2.4558e-009,0.00106812
-2.4058e-009,0.00328758
-2.3558e-009,-0.00392567
-2.3058e-009,-0.00787908
-2.2558e-009,-0.00822587
-2.2058e-009,-0.0131503
-2.1558e-009,-0.0119712
-2.1058e-009,-0.00108199
-2.0558e-009,-0.00725486
-2.0058e-009,-0.0286172
-1.9558e-009,-0.0315302
-1.9058e-009,-0.0205023
-1.8558e-009,-0.00316273
-1.8058e-009,0.00696356
-1.7558e-009,0.0060619
-1.7058e-009,-0.00156749
-1.6558e-009,-0.00260787
-1.6058e-009,0.00640869
-1.5558e-009,0.008212
-1.5058e-009,-0.00295466
-1.4558e-009,-0.0115551
-1.4058e-009,-0.00579834
-1.3558e-009,0.0118186
-1.3058e-009,0.0238869
-1.2558e-009,0.027771
-1.2058e-009,0.0320018
-1.1558e-009,0.033389
-1.1058e-009,0.0449025
-1.0558e-009,0.0582886
-1.0058e-009,0.076391
-9.55798e-010,0.0981695
-9.05798e-010,0.109544
-8.55798e-010,0.127369
-8.05798e-010,0.162881
-7.55798e-010,0.198739
-7.05798e-010,0.237926
-6.55798e-010,0.280304
-6.05798e-010,0.34661
-5.55798e-010,0.415552
-5.05798e-010,0.465976
-4.55798e-010,0.515359
-4.05798e-010,0.609963
-3.55798e-010,0.7432
-3.05798e-010,0.855075
-2.55798e-010,0.940593
-2.05798e-010,1.05531
-1.55798e-010,1.19479
-1.05798e-010,1.3299
-5.57984e-011,1.45516
-5.79838e-012,1.59547
4.42016e-011,1.74244
9.42016e-011,1.87381
1.44202e-010,1.97188
1.94202e-010,2.08264
2.44202e-010,2.21796
2.94202e-010,2.3247
3.44202e-010,2.38643
3.94202e-010,2.45392
4.44202e-010,2.53937
4.94202e-010,2.60124
5.44202e-010,2.62267
5.94202e-010,2.65166
6.44202e-010,2.69466
6.94202e-010,2.70902
7.44202e-010,2.70236
7.94202e-010,2.71769
8.44202e-010,2.74314
8.94202e-010,2.75466
9.44202e-010,2.72046
9.94202e-010,2.6758
1.0442e-009,2.66123
1.0942e-009,2.65527
1.1442e-009,2.61975
1.1942e-009,2.59603
1.2442e-009,2.60873
1.2942e-009,2.61684
1.3442e-009,2.58986
1.3942e-009,2.56552
1.4442e-009,2.57446
1.4942e-009,2.58612
1.5442e-009,2.57086
1.5942e-009,2.56898
1.6442e-009,2.59347
1.6942e-009,2.60456
1.7442e-009,2.57661
1.7942e-009,2.5556
1.8442e-009,2.56989
1.8942e-009,2.5961
1.9442e-009,2.59943
1.9942e-009,2.5943
2.0442e-009,2.60831
2.0942e-009,2.62759
2.1442e-009,2.61934
2.1942e-009,2.61143
2.2442e-009,2.61851
2.2942e-009,2.61233
2.3442e-009,2.58355
2.3942e-009,2.56829
2.4442e-009,2.58882
2.4942e-009,2.61074
2.5442e-009,2.59804
2.5942e-009,2.59638
2.6442e-009,2.62128
2.6942e-009,2.62482
2.7442e-009,2.59541
2.7942e-009,2.56746
2.8442e-009,2.5694
2.8942e-009,2.57051
2.9442e-009,2.53611
2.9942e-009,2.52043
3.0442e-009,2.54256
3.0942e-009,2.55296
3.1442e-009,2.50802
3.1942e-009,2.45572
3.2442e-009,2.44317
3.2942e-009,2.45322
3.3442e-009,2.43561
3.3942e-009,2.40655
3.4442e-009,2.39809
3.4942e-009,2.39829
3.5442e-009,2.36542
3.5942e-009,2.3245
3.6442e-009,2.31229
3.6942e-009,2.30195
3.7442e-009,2.27359
3.7942e-009,2.26041
3.8442e-009,2.27171
3.8942e-009,2.28392
3.9442e-009,2.26526
3.9942e-009,2.23863
4.0442e-009,2.2215
4.0942e-009,2.21706
4.1442e-009,2.20596
4.1942e-009,2.20929
4.2442e-009,2.22504
4.2942e-009,2.23003
4.3442e-009,2.21262
4.3942e-009,2.18738
4.4442e-009,2.17725
4.4942e-009,2.19195
4.5442e-009,2.1923
4.5942e-009,2.19584
4.6442e-009,2.21234
4.6942e-009,2.21706
4.7442e-009,2.18848
4.7942e-009,2.16747
4.8442e-009,2.1819
4.8942e-009,2.19709
4.9442e-009,2.18869
4.9942e-009,2.18217
5.0442e-009,2.19403
5.0942e-009,2.21158
5.1442e-009,2.21914
5.1942e-009,2.23475
5.2442e-009,2.26339
5.2942e-009,2.28323
5.3442e-009,2.27685
5.3942e-009,2.26526
5.4442e-009,2.26485
5.4942e-009,2.28357
5.5442e-009,2.29516
5.5942e-009,2.29398
5.6442e-009,2.3143
5.6942e-009,2.33566
5.7442e-009,2.32131
5.7942e-009,2.30951
5.8442e-009,2.32144
5.8942e-009,2.32935
5.9442e-009,2.31631
5.9942e-009,2.32366
6.0442e-009,2.35904
6.0942e-009,2.39053
6.1442e-009,2.3865
6.1942e-009,2.38331
6.2442e-009,2.40218
6.2942e-009,2.42722
6.3442e-009,2.43706
6.3942e-009,2.43533
6.4442e-009,2.43693
6.4942e-009,2.44157
6.5442e-009,2.43762
6.5942e-009,2.44081
6.6442e-009,2.45808
6.6942e-009,2.46737
6.7442e-009,2.44657
6.7942e-009,2.43471
6.8442e-009,2.44865
6.8942e-009,2.44879
6.9442e-009,2.42673
6.9942e-009,2.42888
7.0442e-009,2.45718
7.0942e-009,2.4707
7.1442e-009,2.46384
7.1942e-009,2.45725
7.2442e-009,2.46675
7.2942e-009,2.4852
7.3442e-009,2.4791
7.3942e-009,2.46834
7.4442e-009,2.48617
7.4942e-009,2.50712
7.5442e-009,2.48666
7.5942e-009,2.45433
7.6442e-009,2.4569
7.6942e-009,2.47792
7.7442e-009,2.46876
7.7942e-009,2.4483
7.8442e-009,2.44906
7.8942e-009,2.46661
7.9442e-009,2.45926
7.9942e-009,2.43512
8.0442e-009,2.42971
8.0942e-009,2.44116
8.1442e-009,2.43096
8.1942e-009,2.41792
8.2442e-009,2.41501
8.2942e-009,2.40814
8.3442e-009,2.38449
8.3942e-009,2.37568
8.4442e-009,2.38872
8.4942e-009,2.40606
8.5442e-009,2.39566
8.5942e-009,2.37631
8.6442e-009,2.37187
8.6942e-009,2.38095
8.7442e-009,2.377
8.7942e-009,2.36514
8.8442e-009,2.36798
8.8942e-009,2.377
8.9442e-009,2.37166
8.9942e-009,2.36271
9.0442e-009,2.36819
9.0942e-009,2.3752
9.1442e-009,2.35897
9.1942e-009,2.33996
9.2442e-009,2.34711
9.2942e-009,2.36049
9.3442e-009,2.34725
9.3942e-009,2.33157
9.4442e-009,2.32831
9.4942e-009,2.32491
9.5442e-009,2.30189
9.5942e-009,2.28226
9.6442e-009,2.291
9.6942e-009,2.30792
9.7442e-009,2.30085
9.7942e-009,2.28302
9.8442e-009,2.29009
9.8942e-009,2.30723
9.9442e-009,2.29509
9.9942e-009,2.2783
1.00442e-008,2.28781
1.00942e-008,2.30466
1.01442e-008,2.29537
1.01942e-008,2.29654
1.02442e-008,2.32235
1.02942e-008,2.34392
1.03442e-008,2.33587
1.03942e-008,2.31818
1.04442e-008,2.31277
1.04942e-008,2.32672
1.05442e-008,2.32685
1.05942e-008,2.33289
1.06442e-008,2.35002
1.06942e-008,2.35363
1.07442e-008,2.33379
1.07942e-008,2.32866
1.08442e-008,2.34877
1.08942e-008,2.36909
1.09442e-008,2.37346
1.09942e-008,2.38255
1.10442e-008,2.39711
1.10942e-008,2.38727
1.11442e-008,2.35848
1.11942e-008,2.34669
1.12442e-008,2.36895
1.12942e-008,2.38532
1.13442e-008,2.37194
1.13942e-008,2.36202
1.14442e-008,2.37013
1.14942e-008,2.37832
1.15442e-008,2.3675
1.15942e-008,2.36361
1.16442e-008,2.37284
1.16942e-008,2.36528
1.17442e-008,2.34211
1.17942e-008,2.33504
1.18442e-008,2.35397
1.18942e-008,2.36354
1.19442e-008,2.34988
1.19942e-008,2.34933
1.20442e-008,2.36722
1.20942e-008,2.37
1.21442e-008,2.35051
1.21942e-008,2.33226
1.22442e-008,2.34114
1.22942e-008,2.35543
1.23442e-008,2.35106
1.23942e-008,2.35168
1.24442e-008,2.36146
1.24942e-008,2.36791
1.25442e-008,2.35807
1.25942e-008,2.35605
1.26442e-008,2.36944
1.26942e-008,2.36556
1.27442e-008,2.34461
1.27942e-008,2.33989
1.28442e-008,2.36056
1.28942e-008,2.38456
1.29442e-008,2.38622
1.29942e-008,2.38012
1.30442e-008,2.39281
1.30942e-008,2.40211
1.31442e-008,2.37908
1.31942e-008,2.35578
1.32442e-008,2.36139
1.32942e-008,2.36882
1.33442e-008,2.35141
1.33942e-008,2.35536
1.34442e-008,2.38844
1.34942e-008,2.41001
1.35442e-008,2.39843
1.35942e-008,2.38407
1.36442e-008,2.38643
1.36942e-008,2.40197
1.37442e-008,2.39143
1.37942e-008,2.38192
1.38442e-008,2.39968
1.38942e-008,2.41764
1.39442e-008,2.40891
1.39942e-008,2.40988
1.40442e-008,2.42867
1.40942e-008,2.44483
1.41442e-008,2.43443
1.41942e-008,2.44365
1.42442e-008,2.48229
1.42942e-008,2.49637
1.43442e-008,2.47126
1.43942e-008,2.44331
1.44442e-008,2.43817
1.44942e-008,2.43602
1.45442e-008,2.42631
1.45942e-008,2.41792
1.46442e-008,2.41667
1.46942e-008,2.39857
1.47442e-008,2.35675
1.47942e-008,2.31472
1.48442e-008,2.30404
1.48942e-008,2.31035
1.49442e-008,2.28871
1.49942e-008,2.25035
1.50442e-008,2.23024
1.50942e-008,2.21664
1.51442e-008,2.17565
1.51942e-008,2.1244
1.52442e-008,2.08292
1.52942e-008,2.05289
1.53442e-008,2.01391
1.53942e-008,1.97549
1.54442e-008,1.95697
1.54942e-008,1.92659
1.55442e-008,1.86417
1.55942e-008,1.79391
1.56442e-008,1.7396
1.56942e-008,1.69805
1.57442e-008,1.65984
1.57942e-008,1.62273
1.58442e-008,1.57675
1.58942e-008,1.52369
1.59442e-008,1.47028
1.59942e-008,1.40349
1.60442e-008,1.33025
1.60942e-008,1.26776
1.61442e-008,1.20693
1.61942e-008,1.14673
1.62442e-008,1.08077
1.62942e-008,0.984012
1.63442e-008,0.882124
1.63942e-008,0.795982
1.64442e-008,0.706163
1.64942e-008,0.620922
1.65442e-008,0.555309
1.65942e-008,0.477004
1.66442e-008,0.38226
1.66942e-008,0.297713
1.67442e-008,0.237926
1.67942e-008,0.178625
1.68442e-008,0.106978
1.68942e-008,0.0375505
1.69442e-008,-0.0123874
1.69942e-008,-0.0397838
1.70442e-008,-0.0718273
1.70942e-008,-0.118436
1.71442e-008,-0.150826
1.71942e-008,-0.173922
1.72442e-008,-0.190846
1.72942e-008,-0.198267
1.73442e-008,-0.200625
1.73942e-008,-0.204787
1.74442e-008,-0.211445
1.74942e-008,-0.216924
1.75442e-008,-0.207492
1.75942e-008,-0.194522
1.76442e-008,-0.186892
1.76942e-008,-0.188973
1.77442e-008,-0.195423
1.77942e-008,-0.184604
1.78442e-008,-0.157277
1.78942e-008,-0.141255
1.79442e-008,-0.149439
1.79942e-008,-0.157277
1.80442e-008,-0.162062
1.80942e-008,-0.170455
1.81442e-008,-0.167195
1.81942e-008,-0.157485
1.82442e-008,-0.155473
1.82942e-008,-0.165599
1.83442e-008,-0.181274
1.83942e-008,-0.19799
1.84442e-008,-0.200001
1.84942e-008,-0.18932
1.85442e-008,-0.179957
1.85942e-008,-0.175934
1.86442e-008,-0.183147
1.86942e-008,-0.185783
1.87442e-008,-0.180373
1.87942e-008,-0.17198
1.88442e-008,-0.171148
1.88942e-008,-0.176697
1.89442e-008,-0.170038
1.89942e-008,-0.153184
1.90442e-008,-0.138342
1.90942e-008,-0.123499
1.91442e-008,-0.107061
1.91942e-008,-0.0962413
1.92442e-008,-0.0920105
1.92942e-008,-0.0936057
1.93442e-008,-0.0870167
1.93942e-008,-0.0728677
1.94442e-008,-0.0548345
1.94942e-008,-0.0325706
1.95442e-008,-0.00364824
1.95942e-008,0.0213207
1.96442e-008,0.0383828
1.96942e-008,0.0460815
1.97442e-008,0.0551675
1.97942e-008,0.0631436
1.98442e-008,0.0825639
1.98942e-008,0.115925
1.99442e-008,0.140131
1.99942e-008,0.154835
2.00442e-008,0.175781
2.00942e-008,0.194022
2.01442e-008,0.210668
2.01942e-008,0.23751
2.02442e-008,0.273854
2.02942e-008,0.304233
2.03442e-008,0.318659
2.03942e-008,0.326427
2.04442e-008,0.349593
2.04942e-008,0.370886
2.05442e-008,0.377128
2.05942e-008,0.37692
2.06442e-008,0.368527
2.06942e-008,0.362216
2.07442e-008,0.375394
2.07942e-008,0.375602
2.08442e-008,0.354378
2.08942e-008,0.332184
2.09442e-008,0.320462
2.09942e-008,0.306244
2.10442e-008,0.288974
2.10942e-008,0.27212
2.11442e-008,0.255196
2.11942e-008,0.2278
2.12442e-008,0.187711
2.12942e-008,0.143599
2.13442e-008,0.117728
2.13942e-008,0.0950484
2.14442e-008,0.0579418
2.14942e-008,0.0126509
2.15442e-008,-0.025288
2.15942e-008,-0.0571234
2.16442e-008,-0.0814681
2.16942e-008,-0.10505
2.17442e-008,-0.128215
2.17942e-008,-0.151312
2.18442e-008,-0.176835
2.18942e-008,-0.189251
2.19442e-008,-0.191609
2.19942e-008,-0.207006
2.20442e-008,-0.229201
2.20942e-008,-0.244252
2.21442e-008,-0.251049
2.21942e-008,-0.236414
2.22442e-008,-0.221433
2.22942e-008,-0.227744
2.23442e-008,-0.237038
2.23942e-008,-0.23905
2.24442e-008,-0.236414
2.24942e-008,-0.229201
2.25442e-008,-0.219144
2.25942e-008,-0.20985
2.26442e-008,-0.197574
2.26942e-008,-0.189459
2.27442e-008,-0.178431
2.27942e-008,-0.168166
2.28442e-008,-0.154641
2.28942e-008,-0.137926
2.29442e-008,-0.12343
2.29942e-008,-0.131267
2.30442e-008,-0.155126
2.30942e-008,-0.161299
2.31442e-008,-0.147983
2.31942e-008,-0.133903
2.32442e-008,-0.121418
2.32942e-008,-0.111569
2.33442e-008,-0.103524
2.33942e-008,-0.0981834
2.34442e-008,-0.0940912
2.34942e-008,-0.0820229
2.35442e-008,-0.0591347
2.35942e-008,-0.0371482
2.36442e-008,-0.028201
2.36942e-008,-0.0454712
2.37442e-008,-0.0535861
2.37942e-008,-0.0264671
2.38442e-008,0.0129977
2.38942e-008,0.0392844
2.39442e-008,0.0431685
2.39942e-008,0.0508673
2.40442e-008,0.0611323
2.40942e-008,0.0588434
2.41442e-008,0.0695939
2.41942e-008,0.0941467
2.42442e-008,0.109891
2.42942e-008,0.115162
2.43442e-008,0.114746
2.43942e-008,0.117659
2.44442e-008,0.127022
2.44942e-008,0.135623
2.45442e-008,0.147067
2.45942e-008,0.161077
2.46442e-008,0.163921
2.46942e-008,0.15865
2.47442e-008,0.158234
2.47942e-008,0.167111
2.48442e-008,0.172313
2.48942e-008,0.172105
2.49442e-008,0.172591
2.49942e-008,0.172244
2.50442e-008,0.164268
2.50942e-008,0.157401
2.51442e-008,0.148315
2.51942e-008,0.136871
2.52442e-008,0.127993
2.52942e-008,0.11003
2.53442e-008,0.0887368
2.53942e-008,0.0772927
2.54442e-008,0.0636985
2.54942e-008,0.0479542
2.55442e-008,0.0376892
2.55942e-008,0.033389
2.56442e-008,0.0291582
2.56942e-008,0.0198642
2.57442e-008,0.0126509
2.57942e-008,0.0157027
2.58442e-008,0.0149397
2.58942e-008,0.00855879
2.59442e-008,0.00196977
2.59942e-008,0.00467474
2.60442e-008,-0.00135942
2.60942e-008,-0.018699
2.61442e-008,-0.0310447
2.61942e-008,-0.0339577
2.62442e-008,-0.030143
2.62942e-008,-0.0250799
2.63442e-008,-0.023554
2.63942e-008,-0.0294495
2.64442e-008,-0.0405468
2.64942e-008,-0.0517134
2.65442e-008,-0.0517134
2.65942e-008,-0.0447083
2.66442e-008,-0.0432517
2.66942e-008,-0.0476907
2.67442e-008,-0.0445695
2.67942e-008,-0.0412403
2.68442e-008,-0.0485229
2.68942e-008,-0.0495633
2.69442e-008,-0.0499101
2.69942e-008,-0.0580944
2.70442e-008,-0.0669029
2.70942e-008,-0.0750871
2.71442e-008,-0.0771679
2.71942e-008,-0.0737
2.72442e-008,-0.0634349
2.72942e-008,-0.0571234
2.73442e-008,-0.0670416
2.73942e-008,-0.0772372
2.74442e-008,-0.0752258
2.74942e-008,-0.072937
2.75442e-008,-0.0714111
2.75942e-008,-0.0680126
2.76442e-008,-0.0635737
2.76942e-008,-0.0641979
2.77442e-008,-0.059759
2.77942e-008,-0.0464422
2.78442e-008,-0.0349288
2.78942e-008,-0.0273687
2.79442e-008,-0.0234153
2.79942e-008,-0.015023
2.80442e-008,-0.0063532
2.80942e-008,-0.0118325
2.81442e-008,-0.0184215
2.81942e-008,-0.0123874
2.82442e-008,-0.00794844
2.82942e-008,-0.00496604
2.83442e-008,0.00675548
2.83942e-008,0.0189625
2.84442e-008,0.0154252
2.84942e-008,-0.00135942
2.85442e-008,-0.0107921
2.85942e-008,-0.00392567
2.86442e-008,0.00495217
2.86942e-008,0.0116799
2.87442e-008,0.0188932
2.87942e-008,0.0193787
2.88442e-008,0.0272855
2.88942e-008,0.0452492
2.89442e-008,0.0589128
2.89942e-008,0.0593289
2.90442e-008,0.0484397
2.90942e-008,0.0378973
2.91442e-008,0.0340132
2.91942e-008,0.0399087
2.92442e-008,0.0458735
2.92942e-008,0.0408797
2.93442e-008,0.0299211
2.93942e-008,0.0296437
2.94442e-008,0.038036
2.94942e-008,0.0394232
2.95442e-008,0.0406716
2.95942e-008,0.0364408
2.96442e-008,0.0334584
2.96942e-008,0.0426136
2.97442e-008,0.0618952
2.97942e-008,0.0616178
2.98442e-008,0.0550981
2.98942e-008,0.0517689
2.99442e-008,0.0509366
2.99942e-008,0.056624
3.00442e-008,0.058566
3.00942e-008,0.046567
3.01442e-008,0.0392844
3.01942e-008,0.0435847
3.02442e-008,0.0442782
3.02942e-008,0.0378279
3.03442e-008,0.0349149
3.03942e-008,0.0286727
3.04442e-008,0.00932173
3.04942e-008,-0.00309337
3.05442e-008,0.00640869
3.05942e-008,0.0256903
3.06442e-008,0.0342213
3.06942e-008,0.0334584
3.07442e-008,0.0309615
3.07942e-008,0.0231934
3.08442e-008,0.0210433
3.08942e-008,0.0215981
3.09442e-008,0.017506
3.09942e-008,0.0141074
3.10442e-008,0.0107089
3.10942e-008,0.0109863
3.11442e-008,0.00626998
3.11942e-008,0.00148426
3.12442e-008,-0.002053
3.12942e-008,-0.0111389
3.13442e-008,-0.0108615
3.13942e-008,-0.0012207
3.14442e-008,-0.00683871
3.14942e-008,-0.0202248
3.15442e-008,-0.0249412
3.15942e-008,-0.0159246
3.16442e-008,-0.0105147
3.16942e-008,-0.0252186
3.17442e-008,-0.0342352
3.17942e-008,-0.0325706
3.18442e-008,-0.0261896
3.18942e-008,-0.0239702
3.19442e-008,-0.0241782
3.19942e-008,-0.0234153
3.20442e-008,-0.0231379
3.20942e-008,-0.0312528
3.21442e-008,-0.0342352
3.21942e-008,-0.0314608
3.22442e-008,-0.0253573
3.22942e-008,-0.0148149
3.23442e-008,-0.00441118
3.23942e-008,-0.00642256
3.24442e-008,-0.017936
3.24942e-008,-0.0253573
3.25442e-008,-0.0217507
3.25942e-008,-0.0192538
3.26442e-008,-0.0159246
3.26942e-008,-0.0197393
3.27442e-008,-0.0199474
3.27942e-008,-0.0114857
3.28442e-008,0.00266335
3.28942e-008,0.0127896
3.29442e-008,0.0147317
3.29942e-008,0.0098766
3.30442e-008,0.000860041
3.30942e-008,0.000582608
3.31442e-008,0.0106395
3.31942e-008,0.0167431
3.32442e-008,0.00571511
3.32942e-008,-0.00753229
3.33442e-008,-0.0108615
3.33942e-008,-0.0071855
3.34442e-008,0.00710227
3.34942e-008,0.0162575
